tender_id;ca_contract_value;singleb;marketid;year;new_nuts;country;market_id_name
EU_20fc52ebb13abf2ff31a2662deefe5bf1475bae9cec93345622b25443a4b85ae_1;6452514;0;;2013;ITF3;IT;
EU_2118ba0aa07c162231f433b640baa3c9d8163a426ad4506802d341246a289179_1;890000;0;72;2012;ITF3;IT;IT services: consulting, software development
EU_2126279da2b9f9db4139a7fb99b66b2620b87a3f9654be1760fb1fe5946b241e_1;484072;0;85;2014;ITG1;IT;Health and social work services
EU_214a315b54e78ee494050ebeaa578a3b128b5136d675df39e9727bef7b9e9270_1;755901;0;72;2014;ITF4;IT;IT services: consulting, software development
EU_214a315b54e78ee494050ebeaa578a3b128b5136d675df39e9727bef7b9e9270_1;105910;0;72;2014;ITF4;IT;IT services: consulting, software development
EU_21510e624ba91129ca799abba98c45ca3989512f03382d6d9589d151dd5a5427_1;344917;1;;2014;ITG1;IT;
EU_2158dbad10f7e7de89407557a72f3ea760a2a11a4edcad11b1495b55d22ea558_1;234375;1;72;2015;ITD2;IT;IT services: consulting, software development
EU_2166c3154f0b3f7c2e38d44d4704c95217d87909fff9c81edea37348bec0c8ba_1;256012;0;32;2013;ITG1;IT;Radio, television, communication
EU_2166c3154f0b3f7c2e38d44d4704c95217d87909fff9c81edea37348bec0c8ba_1;256012;0;32;2013;ITG1;IT;Radio, television, communication
EU_21696c4201ea594e282ad19ea4872f7633a92d0140cb8cfdd27309b7e95eb536_1;179812;1;73;2013;ITH5;IT;Research and development services and related consultancy services
EU_2169b2c077b41651b516f29619b84e34e26e3213655ca2820beaf9689141ef6c_1;329280;0;85;2014;ITF3;IT;Health and social work services
EU_216baccf1f032b3a8587ca328554ca37fc0da83a1cd5f3cacba4d16df1a1e127_1;34627022;0;4522;2012;ITG2;IT;Engineering works and construction works
EU_2192d62f2b528eb73e47b42b9686fc71dddb321e486960e31624d1d5e3e5ce98_1;447457;0;;2013;nan;IT;
EU_21a875fa618d60bce1801742c50044d2f296597c9fe38a981905c9dc2a29d8f5_1;7045557;1;45234;2015;ITH5;IT;Construction work for railways and cable transport
EU_21d1676b14eeab934f4e23445c2b9c2f098ab9533680b31569e7ea2bd35b6b3f_1;170050;0;;2011;ITG1;IT;
EU_2202eac1a73b80f76170fbd22f094414ba42e401a2ec5be3d616eb7efc52b317_1;11305354;0;;2013;ITF4;IT;
EU_22119921f2edd4a9e857d46a9c3d45c0ba85b1fbd1c009b433617deb87ab16c9_1;3200000;0;79;2014;ITH5;IT;Business services: law, marketing, consulting
EU_2237add3baf20f9a775cb3af6a0c6156ea30e2f893eb7fed8149714619a99d47_1;115517;0;;2013;ITH3;IT;
EU_224536ad90accff7bc1d73015d120c70ac94da4bb443d791e9e9f9da111be8a0_1;1314450;0;15;2017;ITI4;IT;Food, beverages, tobacco and related products
EU_2246c029ca3fffd067c34cddcb9fe816f15eb032e4a03bfc6ce3399b30fdb467_1;7700197;0;4521;2012;ITI1;IT;Building construction work
EU_225ab9719c1e410921b41607526181903ad3f35a4d324aa50f87c63c37e0c330_1;3759926;0;;2015;ITF3;IT;
EU_2265d915901e18110675bb6914e9db520e030d641d785aca6000376cfc06def6_1;192000;0;;2012;ITI1;IT;
EU_2296143dcf57f9d150174de044a39ef4177416922a0451fa49e456a9998fdf25_1;180459;1;;2014;ITI4;IT;
EU_229c91efdd287860cec6d3126eba02a0b00f057701a25669b4ce2790d3803db1_1;2850000;1;;2011;ITC1;IT;
EU_22a37d425d5144da06ec914b88120320a693c941a5ef75e831776a6ed6dab230_1;;1;;2013;ITF6;IT;
EU_22dbb3c36ef9ade19c7c1e8996722b1c174706d857512d4bcbba5cf85ffe6fb9_1;3761859;0;;2013;ITF3;IT;
EU_22ee190ddd2e79374660eb4779502b21810df0dda0ed8408141ca685467c926b_1;16286537;0;;2013;ITF3;IT;
EU_230afbc52277e06fb04f3565ec24767ca37a1da769993a4d40c28d85a55aa79e_1;7056400;1;34;2017;ITH3;IT;Transport equipment and auxiliary products
EU_230afbc52277e06fb04f3565ec24767ca37a1da769993a4d40c28d85a55aa79e_1;7446400;0;34;2017;ITH3;IT;Transport equipment and auxiliary products
EU_2327c7b924c8bd13f93fbcafba068f97cfb315e7410d4f507b5ed92920d470c8_1;4299000;0;;2012;ITF6;IT;
EU_233eb2cb78cca9b35eaf44949e736d4e524055931b2cd69fc472b1c64bee2b0e_1;850228;0;;2011;ITI4;IT;
EU_233eb2cb78cca9b35eaf44949e736d4e524055931b2cd69fc472b1c64bee2b0e_1;1002525;0;;2011;ITI4;IT;
EU_2363a5c133b549954def0410e9e5f52b6e513cc8be9cfee050e7d78a27fa0ecd_1;2100000;0;72;2014;ITI4;IT;IT services: consulting, software development
EU_23ca401cfbf38e5fb4dff120b10e36a1b772a4b7e04da9f849a901ae2f438472_1;5100200;0;34;2014;ITI1;IT;Transport equipment and auxiliary products
EU_23ca401cfbf38e5fb4dff120b10e36a1b772a4b7e04da9f849a901ae2f438472_1;4007300;0;34;2014;ITI1;IT;Transport equipment and auxiliary products
EU_23ca401cfbf38e5fb4dff120b10e36a1b772a4b7e04da9f849a901ae2f438472_1;361700;1;34;2014;ITI1;IT;Transport equipment and auxiliary products
EU_23ca401cfbf38e5fb4dff120b10e36a1b772a4b7e04da9f849a901ae2f438472_1;2258700;0;34;2014;ITI1;IT;Transport equipment and auxiliary products
EU_23ca401cfbf38e5fb4dff120b10e36a1b772a4b7e04da9f849a901ae2f438472_1;9404200;1;34;2014;ITI1;IT;Transport equipment and auxiliary products
EU_244282d5db159e83a3836583e003651af7febb3953b365e4340b9b70d7b894b7_1;678514;0;72;2012;ITG1;IT;IT services: consulting, software development
EU_24781f0d7474c6994cf9f48e73e3dd10edc77a59f95948e9319947483f37fee6_1;250000;0;79;2012;ITG2;IT;Business services: law, marketing, consulting
EU_24b74c8cfe6f6d22e14ccb8c95e1bb1739094796481ba2cb6e24703372b9d9a2_1;;0;32;2012;ITI2;IT;Radio, television, communication
EU_24b74c8cfe6f6d22e14ccb8c95e1bb1739094796481ba2cb6e24703372b9d9a2_1;;0;32;2012;ITI2;IT;Radio, television, communication
EU_24b74c8cfe6f6d22e14ccb8c95e1bb1739094796481ba2cb6e24703372b9d9a2_1;;0;32;2012;ITI2;IT;Radio, television, communication
EU_24b74c8cfe6f6d22e14ccb8c95e1bb1739094796481ba2cb6e24703372b9d9a2_1;;0;32;2012;ITI2;IT;Radio, television, communication
EU_24f23b7d3203efa155e89cec65d8e9742c730654d4bd46353589177b100bedb5_1;63280;0;79;2014;ITF3;IT;Business services: law, marketing, consulting
EU_24f23b7d3203efa155e89cec65d8e9742c730654d4bd46353589177b100bedb5_1;98933;0;79;2014;ITF3;IT;Business services: law, marketing, consulting
EU_24f4be060e708b206265ad3a0bf4d049ba6a5fc5a552ecb1c8741198bcd7f407_1;235277;0;;2011;ITC2;IT;
EU_250e07c6a6844089e06cae5e45d765ec6756db91854eac75c14e2d90616daa10_1;197520;1;;2014;ITG1;IT;
EU_250e07c6a6844089e06cae5e45d765ec6756db91854eac75c14e2d90616daa10_1;163635;1;;2014;ITG1;IT;
EU_250e07c6a6844089e06cae5e45d765ec6756db91854eac75c14e2d90616daa10_1;123966;1;;2014;ITG1;IT;
EU_250e07c6a6844089e06cae5e45d765ec6756db91854eac75c14e2d90616daa10_1;142148;1;;2014;ITG1;IT;
EU_250e07c6a6844089e06cae5e45d765ec6756db91854eac75c14e2d90616daa10_1;157065;1;;2014;ITG1;IT;
EU_251affd46f011bfedf1872e709781011bfb01c430daaeec7a3c68d2fd9eb4615_1;356201;1;;2014;ITG1;IT;
EU_251affd46f011bfedf1872e709781011bfb01c430daaeec7a3c68d2fd9eb4615_1;257500;0;;2014;ITG1;IT;
EU_25491f8af0639a7e91077a19643a62cede5481d4b82927c198e09ce162f4b4ed_1;205764;0;71;2012;ITF6;IT;Architectural, construction, engineering
EU_254bfa595c8f8f7275127120e7b3ca7f19aac6a66a827a655aac225054d42780_1;1040987;0;72;2015;ITF4;IT;IT services: consulting, software development
EU_2555fb37693b88449cae93754981b35eda639cb02514f7f85ff0d42f26009074_1;2381502;0;71;2016;ITH1;IT;Architectural, construction, engineering
EU_25658596504b5cb66edae1d34d267a4f0197faed0795ee891b03eb00a0d45d90_1;3679121;1;45234;2015;ITI4;IT;Construction work for railways and cable transport
EU_25662b495d2bdc5973d316b677d06114e0085b7f883c6e22f831e7ab878afa70_1;1824910;1;34;2015;ITI4;IT;Transport equipment and auxiliary products
EU_256c42d6a4bbf08885eb987ea6d181d2f9b1838f3a7592989068db3ace19a644_1;354316;0;;2016;ITG2;IT;
EU_256c42d6a4bbf08885eb987ea6d181d2f9b1838f3a7592989068db3ace19a644_1;311436;0;;2016;ITG2;IT;
EU_25a197ffc14944ed53281429b780c692faaaa392f708d9f171296a78b9370281_1;5080915;0;;2011;ITF4;IT;
EU_25af2fdfd3e44defeb418eae2ccd9f870ebd826ec0954891c179263d97328f6b_1;68000;0;72;2014;IT;IT;IT services: consulting, software development
EU_26096fd3c725416c43e633202d46c136e850736fbbf77d8945a177295425b0c3_1;8157687;0;;2018;ITG1;IT;
EU_2635b3b99465c72e4765e8a0402174f1a3985eb4aea321d9b90aa8fba3716e87_1;8356353;0;4522;2014;ITF1;IT;Engineering works and construction works
EU_2673df2e9108e16877f18aa653c7c4a3767ac8639fdace904246c370b0091c49_1;;0;;2015;ITC1;IT;
EU_2673df2e9108e16877f18aa653c7c4a3767ac8639fdace904246c370b0091c49_1;;0;;2015;ITC1;IT;
EU_26a9b9a2423e622d616ab0e00551116e837a06dceaef395ba7ce5c8edd84da2f_1;42644957;0;45234;2014;ITI4;IT;Construction work for railways and cable transport
EU_26abc298b51c76d7fafb3078724295d85dcfcdf5ac6a0372352cdbd691ca416c_1;1480000;0;15;2017;ITI4;IT;Food, beverages, tobacco and related products
EU_26abc298b51c76d7fafb3078724295d85dcfcdf5ac6a0372352cdbd691ca416c_1;2193000;0;15;2017;ITI4;IT;Food, beverages, tobacco and related products
EU_26d88a29e34bcbaeae984dce4f174ac456dacb98e3fa51701dbdcb7694a31e92_1;7805600;0;;2017;ITF4;IT;
EU_26e9aee7e84e65d9ce54fcd0c91a38d1f3d555d0f03f5d49d5f0979e31cccc1d_1;36835;0;;2013;ITF4;IT;
EU_26e9aee7e84e65d9ce54fcd0c91a38d1f3d555d0f03f5d49d5f0979e31cccc1d_1;38800;1;;2013;ITF4;IT;
EU_26e9aee7e84e65d9ce54fcd0c91a38d1f3d555d0f03f5d49d5f0979e31cccc1d_1;47300;0;;2013;ITF4;IT;
EU_26e9aee7e84e65d9ce54fcd0c91a38d1f3d555d0f03f5d49d5f0979e31cccc1d_1;4866680;0;;2013;ITF4;IT;
EU_26e9aee7e84e65d9ce54fcd0c91a38d1f3d555d0f03f5d49d5f0979e31cccc1d_1;166760;1;;2013;ITF4;IT;
EU_271678aec49f78a70135ac128bc8d80f95eb9abc860cf1d7ef78d159e452b421_1;434500;0;;2014;ITI4;IT;
EU_2735cea5249ec1a2117f4d1ec17cb25690317b2970ed1fdd022211c20f474dc8_1;1335000;0;71;2013;ITH1;IT;Architectural, construction, engineering
EU_273bb8fcdc3ec7d35a220663174e64792a906997c28a96d144dd2627126fc4e2_1;775190;0;71;2016;ITF5;IT;Architectural, construction, engineering
EU_27aafccf732881d8a8d730043e52b8726f58a284251fcb7bc273026ec8697519_1;;0;;2014;ITC1;IT;
EU_27c0ff0dc89cf6e63b859938a586300e0ebf440009dfa4a0c8bd0f0c79f93cef_1;600000;0;;2011;nan;IT;
EU_27c62a3792794eb385e3d827de37d92f9d74babce7bd2ab78b4e5fb7f06d8f98_1;15900730;0;72;2016;ITF4;IT;IT services: consulting, software development
EU_27e197cb1cb4d432d3779d439857ec79b905b1c46bcca104d0bfd300a772e4d0_1;;1;;2011;ITI1;IT;
EU_28477d6a1e5f52e20ffb4e0b833935c79901aedf317370b95be14840889a485a_1;280000;0;73;2012;ITH5;IT;Research and development services and related consultancy services
EU_28648807aff095e145cdee08e5741e734580357f560cdb81b24f3e630b0b40bd_1;1450000;1;;2011;ITI1;IT;
EU_2878f06e3b9e6c25f23766287bbae85a47f7fbd665d707b4f1658703fb683ca5_1;1048000;1;;2015;ITF5;IT;
EU_2878f06e3b9e6c25f23766287bbae85a47f7fbd665d707b4f1658703fb683ca5_1;235000;1;;2015;ITF5;IT;
EU_28829310b3782d60baa065cfb6c23748e005e7d945d9caf11983cfa8365cb5b1_1;1040250;0;85;2017;ITF3;IT;Health and social work services
EU_2883dc38f13d78591b854ea71accbe7ed547436bde96b18c8900434c88fe5bbe_1;125000;0;;2012;ITF4;IT;
EU_28ad3073fa2ecb4b1bc1d821801920e8bbc6ab414b9b3170081653b3b150a802_1;2435596;1;32;2014;ITI4;IT;Radio, television, communication
EU_28cda1c5353a4689f2ddf0aa3b66352c09078827e480e500ce248e1f940fad60_1;267300;0;;2011;ITI4;IT;
EU_28d71351d122e2d92607262dce80011f6f863f4c862026b9ecd74477c8800c8f_1;997000;0;;2017;ITD2;IT;
EU_28dcb37379d325a08a8eb551c8c3a4bb9640c298b79e8128d43d10b6b05d17d4_1;5652406;1;;2011;ITG2;IT;
EU_28df6b285482dce4c3f92445214dddc54d5a9d3c2c94c822f22d5cd92328a060_1;158790;0;;2013;ITF4;IT;
EU_28fc0b710c730e77c00d641acd4e216a3aa272327425324a9c937d7f9abadcec_1;3590445;0;;2014;ITF3;IT;
EU_291a4f1a14f72181ffdf923bc65f388a31833b92feb35dbdcc7ee721f5f0b3b8_1;1794814;1;72;2016;ITF6;IT;IT services: consulting, software development
EU_29216d400f75643e36f2765ee3d8a74de76630319c0c9158506bb8b6347367ae_1;1017000;0;15;2015;ITI4;IT;Food, beverages, tobacco and related products
EU_293a5475c9fedb13ccf0cbcb4a308571fd077f768b0245eafd87373ad5b58d2d_1;6075240;1;;2014;ITF6;IT;
EU_2956188dbf0bed2d6e8f66a8bb0313b84e44929d29c8b594fae1f6b96a7bd95e_1;728557;0;;2015;ITH4;IT;
EU_2972457f8e2616dd800fae0a1fcf71c28e0a007e798eccbec206bb966b14cf1c_1;;0;79;2015;ITC1;IT;Business services: law, marketing, consulting
EU_29af0d440486b59aada01c64e17222285f0d9693b77d07c2ff8dabe616b705c1_1;131200;0;71;2017;ITH1;IT;Architectural, construction, engineering
EU_29ce2fd7a2d53a648585875a85d77195ebb6cfebd64165eff53bcc3171818bce_1;298170;0;;2017;ITI4;IT;
EU_29f30e3f7b565b05255b9093a05340d703f5b805ef2e8e2ae5c7b7b38e025ffb_1;200932;0;;2011;ITI2;IT;
EU_2a29fb07c5a2a56596eefbe3197fbb592543cbc0e0fd43f537880f941a38b274_1;409200;0;72;2015;ITF6;IT;IT services: consulting, software development
EU_2a35c05892af810564cbfd59eb422b2485dc8164ed0bfde6a16b0e4816cd75bf_1;;0;4521;2014;ITG1;IT;Building construction work
EU_2a6489c3fa7f020a22c4c32fd01ba86bce8d9d637fd9f1cb26e3e808ec1b1a2a_1;294500;0;;2014;ITF3;IT;
EU_2a6d29a9a4854576aa73c55dd453cb0f18f3260d8a1beff4c4b10551eda6bed1_1;201000;0;;2011;nan;IT;
EU_2a779c374494ad59e1c846edf6fa21c1de629377754e24cbfae0bc099cb2fe3e_1;8290;1;;2016;ITG2;IT;
EU_2a779c374494ad59e1c846edf6fa21c1de629377754e24cbfae0bc099cb2fe3e_1;41836;1;;2016;ITG2;IT;
EU_2a779c374494ad59e1c846edf6fa21c1de629377754e24cbfae0bc099cb2fe3e_1;13370;1;;2016;ITG2;IT;
EU_2a779c374494ad59e1c846edf6fa21c1de629377754e24cbfae0bc099cb2fe3e_1;367008;1;;2016;ITG2;IT;
EU_2a779c374494ad59e1c846edf6fa21c1de629377754e24cbfae0bc099cb2fe3e_1;255993;1;;2016;ITG2;IT;
EU_2a779c374494ad59e1c846edf6fa21c1de629377754e24cbfae0bc099cb2fe3e_1;83903;1;;2016;ITG2;IT;
EU_2a779c374494ad59e1c846edf6fa21c1de629377754e24cbfae0bc099cb2fe3e_1;61475;0;;2016;ITG2;IT;
EU_2a83cdbd84ac455c3910f4ca5fe600f423d16957552e5ff4c6a8f251fe64a8ac_1;43662;0;;2016;ITC3;IT;
EU_2a83cdbd84ac455c3910f4ca5fe600f423d16957552e5ff4c6a8f251fe64a8ac_1;182961;0;;2016;ITC3;IT;
EU_2a83cdbd84ac455c3910f4ca5fe600f423d16957552e5ff4c6a8f251fe64a8ac_1;42000;1;;2016;ITC3;IT;
EU_2aaf7057eb27f6d02bce624299b09b17c660cfa62d9b028ca8fd27d298bae09a_1;2932312;0;;2014;ITF6;IT;
EU_2ab015e9f30532268a65f399153672fe462b4f53c4f1a59119206423cf5246db_1;1297458;0;;2011;ITI1;IT;
EU_2af1d02ed8f178398c385def9ae6e8d11a5d32ec11bfe52589dbd21771660c34_1;1813710;0;34;2015;ITG2;IT;Transport equipment and auxiliary products
EU_2af1d02ed8f178398c385def9ae6e8d11a5d32ec11bfe52589dbd21771660c34_1;3779370;0;34;2015;ITG2;IT;Transport equipment and auxiliary products
EU_2af1d02ed8f178398c385def9ae6e8d11a5d32ec11bfe52589dbd21771660c34_1;2236000;0;34;2015;ITG2;IT;Transport equipment and auxiliary products
EU_2af1d02ed8f178398c385def9ae6e8d11a5d32ec11bfe52589dbd21771660c34_1;933240;0;34;2015;ITG2;IT;Transport equipment and auxiliary products
EU_2b071df146aa3005d2f304cb187a2557e06ff8bdadf7426fb296c7f3318008cd_1;198000;0;79;2012;ITI3;IT;Business services: law, marketing, consulting
EU_2b2f04b67c88030cf835b2dd72414e85074e0b20699d4540fc321600a87a1c47_1;;1;;2015;ITC4;IT;
EU_2b3db3130fe365fb2cebb7e0d66ef6efb912f38540b7c9a993c0e2f4dbe3f5b8_1;;0;79;2014;ITC1;IT;Business services: law, marketing, consulting
EU_2b3db3130fe365fb2cebb7e0d66ef6efb912f38540b7c9a993c0e2f4dbe3f5b8_1;;0;79;2014;ITC1;IT;Business services: law, marketing, consulting
EU_2b3db3130fe365fb2cebb7e0d66ef6efb912f38540b7c9a993c0e2f4dbe3f5b8_1;;0;79;2014;ITC1;IT;Business services: law, marketing, consulting
EU_2b3f8d44cbfbd6d0332ffc45af427bf6ac8f434a8854bfdecf55fe3ae34ac238_1;10500000;1;32;2015;IT;IT;Radio, television, communication
EU_2b592a89c80ab84215f9b1359a8dac738639c0e948ee761b61f76e7a0618bc2b_1;576902;1;;2014;ITF4;IT;
EU_2b7422b3fdb1d8aada4d4d35bb33915194d0113f19c94f5698bc3d304cfae951_1;1513202;0;;2013;ITH4;IT;
EU_2ba7cd70f2b1570a7d9f8a6c0d64ebb15fd0a75ac898ea2fb7fae4b0ff877e9a_1;326900;0;;2014;ITG1;IT;
EU_2baaa81a458d4099c870585f2cd47ebfc15e7567e0fee19e61c1b07f97be76fc_1;488832;0;73;2014;ITF3;IT;Research and development services and related consultancy services
EU_2c1c06cbd70f128c88e5d06873b955fe1491f9034de9daa045768ccaade60dfe_1;198347;1;72;2013;IT;IT;IT services: consulting, software development
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;95216;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100175;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;98672;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;97193;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100175;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100170;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100170;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;99672;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;96105;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;95216;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;99072;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100100;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;99674;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;96105;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100175;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;95216;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;99173;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;98672;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;98191;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100000;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;98472;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;92754;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;99174;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100074;1;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100000;0;85;2012;ITF3;IT;Health and social work services
EU_2c334ad06c0945468d010b0824067ff65d97f7fd9af756837f9f804a832931be_1;100175;0;85;2012;ITF3;IT;Health and social work services
EU_2c3899f7e0f3d9ba2ed38b333e197310580849866597fa7c1b0ab4fec29abb05_1;1482769;0;;2013;ITF1;IT;
EU_2c505cd89132cb9f9633929d3634967d94c69d5fa3a66f1a052a4a331e5c098a_1;1094972;0;72;2015;ITF3;IT;IT services: consulting, software development
EU_2c70fd1c33b23805ffbc87b7451c6e234b09bc419f30c7a9c907f9be80919f8b_1;604798;0;;2011;ITF3;IT;
EU_2c70fd1c33b23805ffbc87b7451c6e234b09bc419f30c7a9c907f9be80919f8b_1;771130;0;;2011;ITF3;IT;
EU_2c70fd1c33b23805ffbc87b7451c6e234b09bc419f30c7a9c907f9be80919f8b_1;969534;0;;2011;ITF3;IT;
EU_2c80130348e1ef1a959d82ca4393db244a52953abcd5ff3fcc41b69001f45612_1;;0;;2013;ITF3;IT;
EU_2c9150c59d160f85d1e703dd089df44d70155fad6b2b68bac57be716dbbe00b2_1;899030;0;79;2015;ITF4;IT;Business services: law, marketing, consulting
EU_2ca3c754b536b63615de72a716d7c3de9eac953a3310b25e6bb38a5dcda349a8_1;1753640;0;72;2014;ITI4;IT;IT services: consulting, software development
EU_2cab62cd56b1306c5e79366db916af22dc0a9fdac2ad560dade0dde72844d10d_1;14303100;0;79;2016;ITF4;IT;Business services: law, marketing, consulting
EU_2cf115adb321ab3f4964663d430996e47fa84961305d61fcea4bc7a642541d4b_1;1227478;1;;2014;ITI4;IT;
EU_2cfcf58909324c624e90fa2de8b78a86dbaa9357063356f3c3375c715e660b40_1;;0;79;2014;ITC1;IT;Business services: law, marketing, consulting
EU_2d01f8e1b2f344e42a2d9008410d9abd6dd0d45f005da7885e075ddd23dd758e_1;360000;1;;2014;ITF3;IT;
EU_2d2e6deb7c62c22aec48bd4b1a11f6ba444df8c8684c54f4fe1d1ec86feca4cf_1;219895;0;79;2012;ITI4;IT;Business services: law, marketing, consulting
EU_2d33dd30aa150bbe55f9de73c32ffa8beb52b3af7c94a3ac18b6c3711344be55_1;460759;0;71;2013;ITG1;IT;Architectural, construction, engineering
EU_2d4158987d5d621e576833b7523353780f4c4e854fe7998f1822fa7325d23421_1;20397475;1;;2016;ITI3;IT;
EU_2d5779cde6fc81c4c35ef87f9e61647a65294afe1339a6625772a07b5f8dad6a_1;;0;;2014;ITF4;IT;
EU_2d5bc6640ae26ddef3d240b9b50f738cdcf33c534941bbe459e9cf2e3838d963_1;22000000;1;;2011;ITH4;IT;
EU_2d6286176a6e634dd1b07386cf785f4dc9b04832103981d7333beff07a442376_1;60000;1;73;2012;ITH5;IT;Research and development services and related consultancy services
EU_2d6286176a6e634dd1b07386cf785f4dc9b04832103981d7333beff07a442376_1;50000;1;73;2012;ITH5;IT;Research and development services and related consultancy services
EU_2d6286176a6e634dd1b07386cf785f4dc9b04832103981d7333beff07a442376_1;50000;1;73;2012;ITH5;IT;Research and development services and related consultancy services
EU_2d71db14d9184279a8cbf6befe16a86900e094a56581cc73874fd45281b0f579_1;937860;1;73;2015;ITI4;IT;Research and development services and related consultancy services
EU_2d77f3005f75b8fc2ad1afde0b063943d1d3f662bc1001f3cfb4c51c5b984b9e_1;354074;0;;2016;ITC4;IT;
EU_2d8608e395f2de71157ba5972d7714c59a0a6ad691cc39bf5692a53e926ca781_1;;0;72;2013;ITC1;IT;IT services: consulting, software development
EU_2d8608e395f2de71157ba5972d7714c59a0a6ad691cc39bf5692a53e926ca781_1;;0;72;2013;ITC1;IT;IT services: consulting, software development
EU_2d8608e395f2de71157ba5972d7714c59a0a6ad691cc39bf5692a53e926ca781_1;;0;72;2013;ITC1;IT;IT services: consulting, software development
EU_2da6081b4a98c1bab44b7c8be129af798f8e7752842e7be34e49331aab5771b3_1;1093850;0;;2014;ITH4;IT;
EU_2e22cff0a0ac3409029c9474d1459b13ce4d75f12bfd69430bbd37810189a31d_1;12087649;0;45234;2014;ITI4;IT;Construction work for railways and cable transport
EU_2e62def2d14b2c5e5d54fadff8fec81622756fb9cb7bd453a6452091df6fcc18_1;1246219;0;;2015;ITI4;IT;
EU_2ea80910cf34d70cd16de241dc0395fa12fd196ab6fd37f98e0011af10871065_1;440597;1;50;2015;ITC3;IT;Repair and maintenance services
EU_2eb262d0828a5c40ef707fb7bb3db93dc68ec989fba794c7571a896a63017e9f_1;890048;0;;2014;ITG1;IT;
EU_2f1d00dc13b7f3b1a9b2d2838a5aadf28ae82fd21467c35ddb3e0be715fd4150_1;244573;0;;2012;ITH5;IT;
EU_2f2c0f7684b0e6024d38f6d348e091d6c4923a100ecbebb75510ec23826245fc_1;31883;0;71;2013;ITH4;IT;Architectural, construction, engineering
EU_2f319726b35a749d166ab02f3d963a35e9ac80c82636acf3593c1e0f1c2f4b66_1;793887;0;;2017;ITF4;IT;
EU_2f7b179e4a10fee067530a50e6b8cedb224c5bc5f8fa1e36449edbf7762f627a_1;420000;1;50;2017;ITC4;IT;Repair and maintenance services
EU_2f8c5a33e24d0f3238daf27e47d47bd15ba653dfda92210fd31c4d538e58a5ef_1;251928;1;;2016;ITI4;IT;
EU_2fb3bbbe35059e9a86ee107a9507bfb7bdbdaa971a557e6d0e4cbba0dfa5568b_1;420000;0;;2014;ITH4;IT;
